 original 
 index ; "time stamp" ; "time in h" ; "min production W" ; "max production W"
128  2019-10-20 21:28:16.147657    674.500  -54134374.309  -53819803.706
129  2019-10-20 21:38:16.147657    674.667  -52550799.612  -52235803.706
130  2019-10-20 21:48:16.147657    674.833  -51291224.915  -50975803.706
131  2019-10-20 21:58:16.147657    675.000  -50355650.218  -50039803.706
132  2019-10-20 22:08:16.147657    675.167  -50191199.838  -49870361.713
133  2019-10-20 22:18:16.147657    675.333  -50218749.459  -49894361.713
134  2019-10-20 22:28:16.147657    675.500  -50438299.080  -50110361.713
135  2019-10-20 22:38:16.147657    675.667  -50513848.701  -50182361.713
136  2019-10-20 22:48:16.147657    675.833  -50289398.321  -49954361.713
137  2019-10-20 22:58:16.147657    676.000  -49764947.942  -49426361.713
138  2019-10-20 23:08:16.147657    676.167  -48274847.767  -47940969.312
139  2019-10-20 23:18:16.147657    676.333  -46424747.592  -46092969.312
140  2019-10-20 23:28:16.147657    676.500  -44214647.416  -43884969.312
141  2019-10-20 23:38:16.147657    676.667  -41716547.241  -41388969.312
142  2019-10-20 23:48:16.147657    676.833  -39266447.065  -38940969.312
143  2019-10-20 23:58:16.147657    677.000  -36864346.890  -36540969.312
