 original 
index  "time stamp"  "time stamp"  "time in h"  "min production W"  "max production W" "pred_el_1"  "rod_el_1"  "chp_el_1"  "chp_el_2"  "pred_el_2"
133  2019-10-22 16:21:21.720241    675.333  -52417348.536  -52162136.827
134  2019-10-22 16:31:21.720241    675.500  -50765385.410  -50506136.827
135  2019-10-22 16:41:21.720241    675.667  -48801422.285  -48538136.827
136  2019-10-22 16:51:21.720241    675.833  -46753459.159  -46486136.827
137  2019-10-22 17:01:21.720241    676.000  -44621496.034  -44350136.827
138  2019-10-22 17:11:21.720241    676.167  -42411303.843  -42145011.780
139  2019-10-22 17:21:21.720241    676.333  -40201111.652  -39937011.780
140  2019-10-22 17:31:21.720241    676.500  -37990919.461  -37729011.780
141  2019-10-22 17:41:21.720241    676.667  -35780727.270  -35521011.780
142  2019-10-22 17:51:21.720241    676.833  -33594535.078  -33337011.780
143  2019-10-22 18:01:21.720241    677.000  -31432342.887  -31177011.780
